eq,rate
S(1238) = S(1000),"SimpleRate(k=ArrheniusFunction(A=0.234039, b=3.387, E=13.247, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(367) = S(844),"SimpleRate(k=ArrheniusFunction(A=17663700000000.0, b=0.153, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(414) = C5H7O(138),"SimpleRate(k=ArrheniusFunction(A=242704700.0, b=1.506, E=26.751, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(414) = C5H7O(153),"SimpleRate(k=ArrheniusFunction(A=1453883.0, b=1.705, E=21.325, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H7O(414) = C5H8O(420),"SimpleRate(k=ArrheniusFunction(A=9.10287e+19, b=-2.744, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(183) = S(506),"SimpleRate(k=ArrheniusFunction(A=27066.9, b=1.624, E=14.428, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(506) = S(365),"SimpleRate(k=ArrheniusFunction(A=6760000000.0, b=0.88, E=38.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(506) = S(1367),"SimpleRate(k=ArrheniusFunction(A=3114.969, b=2.79, E=31.623, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C2H4(89) + C3H5O(151) = C5H9O(492),"SimpleRate(k=ArrheniusFunction(A=36.28, b=2.997, E=6.866, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H8O(156) = C5H9O(492),"SimpleRate(k=ArrheniusFunction(A=301000000.0, b=1.6, E=2.4, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H9O(492) = C5H9O(207),"SimpleRate(k=ArrheniusFunction(A=11800000000.0, b=0.82, E=35.1, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H9O(492) = C5H9O(206),"SimpleRate(k=ArrheniusFunction(A=46663.9, b=1.985, E=19.4, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H9O(492) = C5H9O(497),"SimpleRate(k=ArrheniusFunction(A=64800000.0, b=1.57, E=35.3, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H7O(807) = C5H8O(864),"SimpleRate(k=ArrheniusFunction(A=91749900000000.0, b=0.115, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(2201) = S(1816),"SimpleRate(k=ArrheniusFunction(A=3365390000.0, b=0.841, E=17.273, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1232) = C5H7O3(48),"SimpleRate(k=ArrheniusFunction(A=2495470000000.0, b=0.168, E=1.626, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CHO(203) + CHO(203) = S(1410),"SimpleRate(k=ArrheniusFunction(A=7550000000000.0, b=0.0, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1410) + C3H5O(151) = S(1412),"SimpleRate(k=ArrheniusFunction(A=158800000000.0, b=0.0, E=6.7, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1540) = S(1555),"SimpleRate(k=ArrheniusFunction(A=74200.0, b=2.23, E=10.59, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CHO(203) + C3H5(80) = S(1406),"SimpleRate(k=ArrheniusFunction(A=125730800000000.0, b=-0.212, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CHO2(1549) + S(1406) = S(1555),"SimpleRate(k=ArrheniusFunction(A=45607020000.0, b=0.695, E=20.432, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + CO2(2302) = CHO2(1549),"SimpleRate(k=ArrheniusFunction(A=196304900000.0, b=0.913, E=12.115, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(2258) = S(1232),"SimpleRate(k=ArrheniusFunction(A=3365390000.0, b=0.841, E=33.626, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(197) = S(2258),"SimpleRate(k=ArrheniusFunction(A=33200000.0, b=1.69, E=38.1, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(197) = HO(46) + S(545),"SimpleRate(k=ArrheniusFunction(A=33200000.0, b=1.69, E=38.1, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO(46) + S(545) = S(2258),"SimpleRate(k=ArrheniusFunction(A=373000.0, b=2.53, E=18.158, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(896) = HO(46) + S(1600),"SimpleRate(k=ArrheniusFunction(A=1380000000000.0, b=0.0, E=10.909, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CHO(203) + C4H8(1565) = C5H9O(207),"SimpleRate(k=ArrheniusFunction(A=11525.38, b=2.373, E=3.593, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C2H3(181) + C2H5(202) = C4H8(1565),"SimpleRate(k=ArrheniusFunction(A=808049000000000.0, b=-0.685, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(508) = S(2186),"SimpleRate(k=ArrheniusFunction(A=65100000000.0, b=0.25, E=7.67, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(473) = HO(46) + S(2164),"SimpleRate(k=ArrheniusFunction(A=3980000000000.0, b=0.0, E=10.909, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(168) = HO(46) + S(388),"SimpleRate(k=ArrheniusFunction(A=2.301204e-19, b=9.037, E=15.53, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(367) = S(843),"SimpleRate(k=ArrheniusFunction(A=2805150000000.0, b=0.315, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H7O(297) = C5H8O(819),"SimpleRate(k=ArrheniusFunction(A=91749900000000.0, b=0.115, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO(46) + C5H6O(25) = S(582),"SimpleRate(k=ArrheniusFunction(A=616500000.0, b=1.533, E=1.239, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(582) = S(563),"SimpleRate(k=ArrheniusFunction(A=1953380000000.0, b=0.347, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H8O(170) = C5H9O(702),"SimpleRate(k=ArrheniusFunction(A=4000000000.0, b=1.39, E=8.577, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H8O(169) = C5H9O(702),"SimpleRate(k=ArrheniusFunction(A=372000000.0, b=1.477, E=1.61, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1446) = S(1239),"SimpleRate(k=ArrheniusFunction(A=116983.4, b=1.68, E=8.742, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1412) = S(1446),"SimpleRate(k=ArrheniusFunction(A=111914.3, b=2.277, E=17.993, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(127) = HO(46) + S(791),"SimpleRate(k=ArrheniusFunction(A=676779400.0, b=1.161, E=40.447, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(827) = HO(46) + S(791),"SimpleRate(k=ArrheniusFunction(A=1170000000.0, b=0.0, E=1.8, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(827) = HO(46) + S(791),"SimpleRate(k=ArrheniusFunction(A=13998500.0, b=1.426, E=17.257, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O3(54) = C5H7O3(17),"SimpleRate(k=ArrheniusFunction(A=0.03784917, b=3.26, E=6.425, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O3(54) = C5H7O3(53),"SimpleRate(k=ArrheniusFunction(A=72500000000.0, b=0.6, E=36.9, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O3(54) = C5H7O3(51),"SimpleRate(k=ArrheniusFunction(A=7669944000.0, b=0.769, E=40.287, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H7O3(54) = C5H8O3(65),"SimpleRate(k=ArrheniusFunction(A=1953380000000.0, b=0.347, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(927) = S(314),"SimpleRate(k=ArrheniusFunction(A=1372270.0, b=1.567, E=14.049, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(524) = S(927),"SimpleRate(k=ArrheniusFunction(A=0.234039, b=3.387, E=15.63, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(927) = C5H7O3(54),"SimpleRate(k=ArrheniusFunction(A=65100000000.0, b=0.25, E=13.796, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H6O(172) = C5H7O(76),"SimpleRate(k=ArrheniusFunction(A=4582118000000.0, b=0.596, E=7.662, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H6O(172) = C5H7O(19),"SimpleRate(k=ArrheniusFunction(A=301000000.0, b=1.6, E=2.4, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H6O(172) = C5H7O(154),"SimpleRate(k=ArrheniusFunction(A=230045800.0, b=1.61, E=2.627, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(183) = HO2(45) + C5H6O(172),"SimpleRate(k=ArrheniusFunction(A=95817400000.0, b=0.573, E=33.31, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(350) = HO2(45) + C5H6O(172),"SimpleRate(k=ArrheniusFunction(A=80040560000.0, b=0.563, E=30.376, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO2(45) + C5H6O(172) = S(478),"SimpleRate(k=ArrheniusFunction(A=698.5928, b=2.575, E=12.44, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(308) = HO2(45) + C5H6O(172),"SimpleRate(k=ArrheniusFunction(A=95800000.0, b=1.46, E=29.4, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C2H3(181) + C3H3O(298) = C5H6O(172),"SimpleRate(k=ArrheniusFunction(A=62865400000000.0, b=-0.212, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO2(45) + C5H6O(172) = S(317),"SimpleRate(k=ArrheniusFunction(A=10.6, b=3.29, E=9.1, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(390) = S(168),"SimpleRate(k=ArrheniusFunction(A=0.005045394, b=3.83, E=20.05, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(390) = S(238),"SimpleRate(k=ArrheniusFunction(A=9.10287e+19, b=-2.744, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO2(45) + C5H6O(158) = S(390),"SimpleRate(k=ArrheniusFunction(A=698.5928, b=2.575, E=12.44, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(862) = C5H7O(807),"SimpleRate(k=ArrheniusFunction(A=111300.0, b=2.23, E=10.59, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H7O(862) = C5H8O(864),"SimpleRate(k=ArrheniusFunction(A=8.15666e+18, b=-1.493, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(862) = S(2501),"SimpleRate(k=ArrheniusFunction(A=1242490000.0, b=0.717, E=0.606, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CH3(201) + S(1406) = C5H9O(207),"SimpleRate(k=ArrheniusFunction(A=607.5, b=2.969, E=6.95, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CH3(201) + C3H5(80) = C4H8(1565),"SimpleRate(k=ArrheniusFunction(A=204000000000000.0, b=-0.32, E=-0.13, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CH3(201) + S(1526) = C5H7O(404),"SimpleRate(k=ArrheniusFunction(A=7908.196, b=2.528, E=6.51, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CH3(201) + S(1526) = S(2501),"SimpleRate(k=ArrheniusFunction(A=31346.83, b=2.41, E=5.995, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O3(58) = C5H7O3(16),"SimpleRate(k=ArrheniusFunction(A=0.03784917, b=3.26, E=6.425, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O3(58) = C5H7O3(55),"SimpleRate(k=ArrheniusFunction(A=7669944000.0, b=0.769, E=40.287, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O3(58) = HO(46) + S(281),"SimpleRate(k=ArrheniusFunction(A=204000000000.0, b=0.0, E=18.13, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H7O3(58) = C5H8O3(66),"SimpleRate(k=ArrheniusFunction(A=15764300000000.0, b=-0.222, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H6O(279) = C5H7O(26),"SimpleRate(k=ArrheniusFunction(A=17784000000.0, b=1.073, E=2.175, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(229) = HO2(45) + C5H6O(279),"SimpleRate(k=ArrheniusFunction(A=3300000000.0, b=1.01, E=29.6, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO2(45) + C5H6O(279) = S(326),"SimpleRate(k=ArrheniusFunction(A=92.4, b=3.09, E=7.2, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
O2(4) + C5H7O(807) = S(863),"SimpleRate(k=ArrheniusFunction(A=2962760000000.0, b=-0.119, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO2(45) + C5H7O(38) = S(241),"SimpleRate(k=ArrheniusFunction(A=60847400000000.0, b=-0.429, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(196) = S(241),"SimpleRate(k=ArrheniusFunction(A=5250690000.0, b=1.273, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H8O(169) = C5H9O(740),"SimpleRate(k=ArrheniusFunction(A=21820000000.0, b=0.859, E=1.618, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H8O(659) = C5H9O(740),"SimpleRate(k=ArrheniusFunction(A=36020000000.0, b=0.841, E=2.517, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H9O(740) = C5H9O(702),"SimpleRate(k=ArrheniusFunction(A=5.4e-20, b=9.13, E=26.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H9O(208) = S(1819),"SimpleRate(k=ArrheniusFunction(A=4680000000.0, b=0.0, E=22.35, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1819) = C5H9O(205),"SimpleRate(k=ArrheniusFunction(A=423178.4, b=1.77, E=18.65, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1819) = C5H9O(740),"SimpleRate(k=ArrheniusFunction(A=1.06161e+19, b=-1.866, E=14.477, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(173) = C5H7O(76),"SimpleRate(k=ArrheniusFunction(A=4965190000.0, b=1.058, E=38.905, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(173) = C5H7O(22),"SimpleRate(k=ArrheniusFunction(A=25300000.0, b=1.05, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(173) = C5H7O(175),"SimpleRate(k=ArrheniusFunction(A=11820000000.0, b=0.86, E=35.7, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H7O(173) = C5H8O(184),"SimpleRate(k=ArrheniusFunction(A=8.15666e+18, b=-1.493, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(177) = C5H7O(173),"SimpleRate(k=ArrheniusFunction(A=136000.0, b=1.92, E=7.897, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(176) = C5H7O(173),"SimpleRate(k=ArrheniusFunction(A=901193700000.0, b=1.094, E=94.241, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H6O(172) = C5H7O(173),"SimpleRate(k=ArrheniusFunction(A=118500000.0, b=1.63, E=7.339, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(477) = S(113),"SimpleRate(k=ArrheniusFunction(A=1661220.0, b=1.579, E=18.454, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(183) = HO(46) + S(509),"SimpleRate(k=ArrheniusFunction(A=2.301204e-19, b=9.037, E=15.53, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(478) = HO(46) + S(509),"SimpleRate(k=ArrheniusFunction(A=133911400.0, b=1.48, E=36.447, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO(46) + S(509) = S(477),"SimpleRate(k=ArrheniusFunction(A=631751.5, b=2.48, E=21.382, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(807) = C5H7O(856),"SimpleRate(k=ArrheniusFunction(A=3365390000.0, b=0.841, E=22.625, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(153) = C5H7O(856),"SimpleRate(k=ArrheniusFunction(A=3365390000.0, b=0.841, E=35.822, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO(46) + C5H7O(135) = S(587),"SimpleRate(k=ArrheniusFunction(A=77000000000000.0, b=0.0, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(15) = C5H7O(77),"SimpleRate(k=ArrheniusFunction(A=4910500.0, b=1.4, E=18.057, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(12) = C5H7O(77),"SimpleRate(k=ArrheniusFunction(A=47130000000.0, b=0.481, E=20.351, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1240) = S(1000),"SimpleRate(k=ArrheniusFunction(A=25124290.0, b=1.86, E=7.75, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C3H5O(151) = C3H5O(488),"SimpleRate(k=ArrheniusFunction(A=83345.08, b=2.175, E=28.188, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C#C(150) + C3H5O(488) = C5H7O(301),"SimpleRate(k=ArrheniusFunction(A=46462670.0, b=1.52, E=6.566, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C2H3(181) + C3H5O(488) = C5H8O(303),"SimpleRate(k=ArrheniusFunction(A=63052600000000.0, b=-0.283, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C3H5O(488) = C3H6O(490),"SimpleRate(k=ArrheniusFunction(A=9.10287e+19, b=-2.744, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C3H5O(488) = CH3(201) + C2H2O(349),"SimpleRate(k=ArrheniusFunction(A=2977000000.0, b=1.37, E=41.408, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(286) = C5H7O3(49),"SimpleRate(k=ArrheniusFunction(A=949092400.0, b=1.344, E=2.245, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(286) = C5H7O3(48),"SimpleRate(k=ArrheniusFunction(A=276260900.0, b=1.496, E=2.921, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(347) = S(1022),"SimpleRate(k=ArrheniusFunction(A=3365390000.0, b=0.841, E=16.838, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(2685) = S(1022),"SimpleRate(k=ArrheniusFunction(A=65100000000.0, b=0.25, E=6.137, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O3(85) = S(918),"SimpleRate(k=ArrheniusFunction(A=126000000000.0, b=0.16, E=11.814, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
O2(4) + C5H7O(134) = S(811),"SimpleRate(k=ArrheniusFunction(A=7574160000000.0, b=-0.129, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CH3(201) + C4H4O(398) = C5H7O(141),"SimpleRate(k=ArrheniusFunction(A=23600.0, b=2.41, E=2.52, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(871) = C5H7O(674),"SimpleRate(k=ArrheniusFunction(A=74200.0, b=2.23, E=10.59, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(343) = C5H7O(871),"SimpleRate(k=ArrheniusFunction(A=0.234039, b=3.387, E=4.921, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO2(45) + C5H6O(136) = S(441),"SimpleRate(k=ArrheniusFunction(A=19.1057, b=3.201, E=7.2, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(183) = S(441),"SimpleRate(k=ArrheniusFunction(A=657459.0, b=1.872, E=24.518, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(478) = S(441),"SimpleRate(k=ArrheniusFunction(A=12971140.0, b=1.523, E=29.767, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(418) = S(441),"SimpleRate(k=ArrheniusFunction(A=13292400.0, b=0.962, E=20.825, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(441) = S(240),"SimpleRate(k=ArrheniusFunction(A=20000000000000.0, b=0.0, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(474) = S(114),"SimpleRate(k=ArrheniusFunction(A=4769551.0, b=1.945, E=-0.579, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(474) = S(113),"SimpleRate(k=ArrheniusFunction(A=616500000.0, b=1.533, E=1.239, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(474) = S(927),"SimpleRate(k=ArrheniusFunction(A=39700000.0, b=1.88, E=7.7, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
O2(4) + C5H7O(165) = S(915),"SimpleRate(k=ArrheniusFunction(A=14081700000000.0, b=-0.087, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(915) = HO2(45) + C5H6O(158),"SimpleRate(k=ArrheniusFunction(A=80040560000.0, b=0.563, E=30.169, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
